,OFFER_PRICE,MATERIAL_COST,SERVICE_COST,COST_PRODUCT,ISIC,TECH_BP,TECH_C,TECH_E,TECH_EPS,TECH_F,TECH_FP,TECH_S,OFFER_STATUS
22682,15224.22,6594.0,4948.28,0.0,1101.0,0,0,0,0,1,0,0,1
22683,22186.41,55.0,12759.64,7443.5,5275.093193332244,0,0,0,0,1,0,0,1
22684,2909.15,814.1,1670.39,94.3,7010.0,0,0,0,0,1,0,0,1
22685,15250.0,10730.7,1481.77,0.0,4690.0,0,0,0,0,1,0,0,1
22686,15000.0,5148.8,4046.92,0.0,2100.0,0,0,0,0,1,0,0,1
22687,48866.29,34435.6,0.0,0.0,5510.0,0,0,0,0,1,0,0,1
22688,1685.0,0.0,770.55,0.0,5223.0,0,1,0,0,0,0,0,0
22689,6979.87,3209.5,849.19,0.0,4652.0,0,0,0,0,1,0,0,1
22690,11645.6,3257.6,3125.76,1089.24,4321.0,0,0,0,0,1,0,0,1
22691,29000.0,19145.6,7728.8,3355.74,8411.0,0,0,0,0,1,0,0,1
22692,29530.0,14418.8,2252.0,0.0,4321.0,0,0,0,0,0,0,1,1
22693,25000.0,2257.6,22723.32,254.48,4321.0,0,0,0,0,1,0,0,0
22694,3045.0,0.0,1534.22,0.0,3320.0,0,0,0,0,1,0,0,1
22696,38985.0,30471.5,0.0,0.0,4321.0,0,0,0,0,1,0,0,0
22697,11900.0,2740.8,4864.28,0.0,4321.0,0,0,0,0,1,0,0,1
22698,1036.0,0.0,558.8,0.0,8620.0,0,1,0,0,0,0,0,1
22699,7555.0,5880.8,170.33,111.45,1075.0,0,0,0,0,1,0,0,1
22700,8973.25,3835.1,2182.53,37.56,4321.0,0,0,0,0,1,0,0,1
22701,5716.37,1197.6,2803.86,1043.46,2790.0,0,0,0,0,1,0,0,0
22702,5812.4,858.3,2078.33,179.58,4322.0,0,0,0,0,1,0,0,1
22703,1082.0,727.4,0.0,0.0,5275.093193332244,0,0,0,0,1,0,0,1
22704,1830.0,0.0,1256.88,0.0,3530.0,0,1,0,0,0,0,0,1
22705,1830.0,0.0,1228.54,0.0,3530.0,0,1,0,0,0,0,0,1
22706,3521.72,2100.0,172.05,0.0,4321.0,0,1,0,0,0,0,0,1
22707,11325.55,3281.8,4266.39,1843.75,4321.0,0,0,0,0,1,0,0,1
22708,1896.55,0.0,1232.11,0.0,4321.0,0,1,0,0,0,0,0,1
22709,3700.0,1050.0,1674.51,0.0,7110.0,0,1,0,0,0,0,0,1
22710,11160.0,1716.6,4101.41,0.0,3320.0,0,0,0,0,1,0,0,1
22711,1901.4,0.0,839.2,0.0,4321.0,0,0,0,0,0,0,1,1
22712,1657.8,856.6,283.85,75.12,3320.0,0,0,0,0,1,0,0,1
22713,7708.0,5286.4,196.28,0.0,4690.0,0,0,0,0,1,0,0,1
22714,2650.0,940.4,892.9,0.0,4321.0,0,0,0,0,0,0,1,0
22715,39999.38,6298.0,31477.08,14122.56,4321.0,0,0,0,0,1,0,0,1
22716,6060.72,0.0,4545.54,0.0,8610.0,0,1,0,0,0,0,0,1
22717,1973.56,1202.0,0.0,0.0,4100.0,0,1,0,0,0,0,0,1
22718,1350.27,0.0,585.74,188.6,4321.0,0,0,0,0,1,0,0,1
22719,4380.74,2385.4,450.68,375.6,6820.0,0,0,0,0,1,0,0,1
22720,4800.0,2817.0,277.48,112.68,2733.0,0,0,0,0,1,0,0,1
22721,1012.0,300.0,357.68,0.0,4321.0,0,1,0,0,0,0,0,1
22722,24500.0,4542.4,18041.77,8995.8,4321.0,0,0,0,0,1,0,0,0
22723,3287.75,1287.2,756.77,0.0,8610.0,0,0,0,0,1,0,0,1
22724,1562.6,683.2,318.56,262.92,6311.0,0,0,0,0,1,0,0,1
22725,10670.29,7683.6,0.0,0.0,0.0,0,0,0,0,1,0,0,1
22727,5389.3,2909.6,0.0,0.0,4321.0,0,0,0,0,1,0,0,1
22728,12000.0,6178.44,2070.11,151.43,8610.0,0,0,0,0,1,0,0,1
22729,42000.0,13659.91,16382.67,0.0,3030.0,0,0,0,0,1,0,0,1
22730,8852.46,5400.0,0.0,0.0,4321.0,0,1,0,0,0,0,0,1
22731,3600.0,0.0,2000.0,0.0,7010.0,0,0,0,0,0,0,1,0
22732,9400.52,257.2,6061.3,488.28,8522.0,0,0,0,0,1,0,0,1
22733,9428.94,2952.0,3179.18,0.0,4322.0,0,1,0,0,0,0,0,1
22734,2238.0,375.0,884.3,0.0,8610.0,0,1,0,0,0,0,0,1
22735,4795.0,2955.2,0.0,0.0,6820.0,0,0,0,0,1,0,0,1
22736,8000.0,1716.6,3913.4,788.76,4321.0,0,0,0,0,1,0,0,1
22737,5380.5,1969.2,660.1,660.1,4321.0,0,0,0,0,1,0,0,1
22738,4846.0,3380.8,0.0,0.0,5210.0,0,0,0,0,1,0,0,1
22739,2212.25,683.2,592.67,443.87,4321.0,0,0,0,0,1,0,0,1
22740,11100.0,5588.0,1667.7,0.0,4322.0,0,1,0,0,0,0,0,1
22741,4623.57,0.0,2665.37,0.0,4321.0,0,0,0,0,1,0,0,1
22742,19366.24,4791.0,9480.88,0.0,3320.0,0,0,0,0,0,0,1,1
22743,5613.14,3632.8,0.0,0.0,0.0,0,0,0,0,1,0,0,1
22744,5550.24,0.0,1627.01,0.0,4321.0,0,0,0,0,1,0,0,0
22745,6490.01,2613.0,1006.78,0.0,4321.0,0,1,0,0,0,0,0,1
22746,1191.0,794.3,0.0,0.0,3520.0,0,0,0,0,1,0,0,1
22747,1667.0,0.0,652.37,338.04,4742.0,0,0,0,0,1,0,0,1
22748,1203.3,0.0,646.3,0.0,4669.0,0,0,0,0,1,0,0,1
22749,3560.65,1597.0,522.22,185.75,4321.0,0,0,0,0,1,0,0,0
22750,3937.0,2260.0,413.36,222.9,4321.0,0,0,0,0,1,0,0,1
22751,11473.69,3777.6,3872.13,0.0,0.0,0,1,0,0,0,0,0,0
22752,10813.86,4729.6,3144.92,0.0,2410.0,0,0,0,0,1,0,0,0
22753,23280.83,40.0,13574.75,1495.02,4321.0,0,0,0,0,1,0,0,1
22754,6120.0,4575.74,0.0,0.0,5275.093193332244,0,0,0,0,1,0,0,0
22755,2484.14,1548.4,83.0,74.3,4759.0,0,0,0,0,1,0,0,1
22757,7651.56,208.8,4445.91,0.0,4322.0,0,1,0,0,0,0,0,1
22758,10350.0,3378.4,3718.64,0.0,5510.0,0,0,0,0,1,0,0,1
22759,3286.0,1091.6,1208.2,0.0,4321.0,0,0,0,0,1,0,0,1
22760,6277.96,4035.2,292.04,0.0,4321.0,0,0,0,0,1,0,0,1
22761,2627.0,0.0,1546.89,0.0,5275.093193332244,0,0,0,0,1,0,0,1
22762,4230.07,2603.25,542.4,0.0,0.0,0,0,0,0,1,0,0,0
22763,1805.57,1248.4,0.0,0.0,0.0,0,0,0,0,1,0,0,1
22764,15000.0,7223.6,6595.95,37.15,6810.0,0,0,0,0,1,0,0,1
22765,1626.09,693.4,392.76,0.0,4321.0,0,0,0,0,1,0,0,0
22768,8846.9,2765.5,3321.64,0.0,3510.0,0,0,0,0,1,0,0,1
22769,18259.45,0.0,8883.81,0.0,8620.0,0,1,0,0,0,0,0,1
22770,8391.37,2096.8,3023.5,0.0,1101.0,0,0,0,0,1,0,0,1
22771,3034.88,1008.0,1304.34,0.0,2790.0,0,0,0,0,1,0,0,0
22772,1643.2,1228.8,94.92,0.0,4711.0,0,0,0,0,1,0,0,1
22773,7809.27,5681.6,97.26,0.0,2310.0,0,0,0,0,1,0,0,1
22774,1000.0,73.56,598.59,0.0,4322.0,0,1,0,0,0,0,0,1
22775,4160.0,2872.0,0.0,0.0,4321.0,0,0,0,0,1,0,0,1
22776,11800.0,0.0,6647.31,5406.66,4321.0,0,0,0,0,1,0,0,1
22777,2015.0,252.0,1283.4,0.0,4321.0,0,0,0,0,0,0,1,1
22778,8300.0,2099.6,3602.88,2369.47,2023.0,0,0,0,0,1,0,0,1
22779,19798.0,5614.8,10173.84,434.56,4321.0,0,0,0,0,1,0,0,1
22780,1275.2,712.8,104.58,104.58,7110.0,0,0,0,0,1,0,0,1
22782,3636.0,1052.8,1004.08,0.0,0.0,0,0,0,0,1,0,0,1
22783,2942.0,504.0,1090.7,0.0,0.0,0,0,0,0,1,0,0,0
22784,27500.0,9762.4,9255.38,5026.35,4322.0,0,0,0,0,1,0,0,1
22785,2862.0,2110.8,0.0,0.0,8423.0,0,0,0,0,0,0,1,1
22787,2529.29,1091.6,365.92,0.0,2790.0,0,0,0,0,1,0,0,1
22789,18000.0,3005.0,11382.33,930.01,4321.0,0,0,0,0,1,0,0,1
22790,6768.0,3777.6,1456.17,0.0,8413.0,0,1,0,0,0,0,0,1
22791,14376.03,7031.6,3749.92,0.0,4321.0,0,0,0,0,1,0,0,0
22792,24580.06,8760.36,6243.45,668.7,3314.0,0,0,0,0,1,0,0,0
22793,2049.4,1009.6,389.94,0.0,4321.0,0,0,0,0,1,0,0,1
22794,13232.0,2939.2,4399.24,0.0,4321.0,0,0,0,0,1,0,0,0
22795,18200.0,7760.44,6773.12,0.0,4791.0,0,0,0,0,1,0,0,1
22796,1777.31,608.4,494.08,0.0,4321.0,0,0,0,0,0,0,1,1
22797,23126.42,14964.0,1368.06,594.4,2630.0,0,0,0,0,1,0,0,1
22798,2559.75,1980.4,0.0,0.0,0.0,0,0,0,0,1,0,0,1
22799,18875.21,3444.8,8318.89,0.0,0.0,0,0,0,0,1,0,0,1
22800,1408.0,692.88,0.0,0.0,3530.0,0,1,0,0,0,0,0,1
22801,8047.91,3857.8,2404.46,0.0,3821.0,0,0,0,0,1,0,0,1
22802,8000.0,1843.2,2850.09,1820.35,4321.0,0,0,0,0,1,0,0,0
22803,13600.0,8834.19,4106.1,780.15,9499.0,0,0,0,0,1,0,0,1
22804,14300.0,2347.2,9383.26,2006.8,4321.0,0,0,0,0,1,0,0,1
22805,1543.5,35.0,801.53,0.0,0.0,0,0,0,0,1,0,0,1
22806,16000.0,5219.2,5742.6,2891.39,4322.0,0,0,0,0,1,0,0,1
22807,4384.95,1482.8,1475.62,0.0,7020.0,0,0,0,0,0,0,1,1
22808,20000.0,9383.6,4413.85,0.0,7010.0,0,0,0,0,1,0,0,0
22810,6299.78,1926.0,1613.33,0.0,3530.0,0,1,0,0,0,0,0,1
22811,2562.0,1348.0,485.49,103.54,4321.0,0,0,0,0,1,0,0,1
22812,1615.52,0.0,1079.16,0.0,4321.0,0,1,0,0,0,0,0,1
22813,13580.76,3191.2,6530.14,0.0,3320.0,0,0,0,0,0,0,1,0
22814,9794.0,4931.8,1738.18,90.2,4321.0,0,0,0,0,1,0,0,1
22815,3792.58,55.0,1467.82,0.0,5275.093193332244,0,0,0,0,1,0,0,1
22816,17893.91,8622.0,2939.54,0.0,8710.0,0,0,0,0,0,0,1,0
22817,5675.04,0.0,3273.72,0.0,5275.093193332244,0,0,0,0,1,0,0,1
22818,1413.92,835.2,80.11,0.0,4322.0,0,1,0,0,0,0,0,1
22820,10500.0,2513.6,5425.12,0.0,8690.0,0,0,0,0,1,0,0,0
22821,1051.2,252.0,472.02,0.0,3320.0,0,0,0,0,1,0,0,1
22822,5764.75,1803.6,1818.93,1523.15,4321.0,0,0,0,0,1,0,0,1
22823,11000.0,5476.0,2163.25,37.15,4321.0,0,0,0,0,1,0,0,1
22824,1771.6,504.0,573.81,0.0,4321.0,0,0,0,0,1,0,0,1
22825,10500.0,4100.59,3634.49,0.0,2720.0,0,0,0,0,1,0,0,1
22827,19000.0,8331.75,4779.86,0.0,8530.0,0,0,0,0,1,0,0,1
22828,13163.25,7721.81,809.76,0.0,3030.0,0,0,0,0,1,0,0,1
22829,43000.0,17551.6,12107.74,3905.95,5221.0,0,0,0,0,1,0,0,0
22830,5256.4,921.6,2545.0,0.0,4652.0,0,0,0,0,1,0,0,0
22832,20295.96,7378.24,6246.59,0.0,5520.0,0,0,0,0,1,0,0,1
22833,14166.0,3392.4,7885.18,0.0,8610.0,0,0,0,0,1,0,0,1
22834,21485.1,7615.39,6864.57,0.0,8610.0,0,0,0,0,1,0,0,0
22835,3000.0,0.0,1983.83,0.0,4321.0,0,0,0,0,1,0,0,1
22836,6550.43,4252.8,165.6,104.58,0.0,0,0,0,0,1,0,0,1
22837,4942.48,35.0,2936.98,0.0,3314.0,0,0,0,0,1,0,0,1
22838,5300.0,1556.8,1803.93,1100.76,4321.0,0,0,0,0,1,0,0,1
22840,8110.0,3343.2,2137.95,0.0,2610.0,0,0,0,0,1,0,0,1
22841,3000.0,1112.6,658.37,0.0,4321.0,0,0,0,0,0,0,1,1
22842,2516.97,1230.8,369.77,0.0,3030.0,0,0,0,0,1,0,0,1
22843,5628.8,3692.16,0.0,0.0,2100.0,0,1,0,0,0,0,0,1
22844,5580.74,0.0,3317.95,0.0,3314.0,0,0,0,0,1,0,0,1
22845,8780.57,6146.8,0.0,0.0,2930.0,0,0,0,0,1,0,0,1
22846,4250.0,2688.8,55.29,0.0,4921.0,0,0,0,0,1,0,0,1
22847,13000.0,7865.9,1950.25,0.0,8710.0,0,0,0,0,0,0,1,1
22848,10000.0,2685.6,4596.05,0.0,8710.0,0,0,0,0,1,0,0,1
22849,9350.0,4456.8,1661.5,0.0,4773.0,0,0,0,0,0,0,1,1
22850,55000.0,18232.0,16910.47,0.0,3011.0,0,0,0,0,1,0,0,0
22851,3144.4,0.0,1859.76,0.0,3314.0,0,0,0,0,1,0,0,1
22852,21500.0,5512.0,8173.34,0.0,6419.0,0,0,0,0,1,0,0,1
22853,6345.02,2666.4,1711.79,810.4300000000001,4321.0,0,0,0,0,1,0,0,1
22854,5463.24,3310.2,585.9,0.0,3320.0,0,1,0,0,0,0,0,0
22855,33809.16,8756.8,16682.17,4457.28,4321.0,0,0,0,0,1,0,0,0
22856,2443.5,1173.6,325.41,260.05,4321.0,0,0,0,0,1,0,0,1
22858,16850.0,2521.6,10938.96,316.71999999999997,4321.0,0,0,0,0,1,0,0,0
22859,4329.9,504.0,2906.5,111.45,4669.0,0,0,0,0,1,0,0,1
22860,25000.0,3752.6,13670.7,74.3,3530.0,0,0,0,0,1,0,0,1
22861,8579.6,2096.8,2951.47,37.15,4321.0,0,0,0,0,1,0,0,0
22862,2509.85,0.0,1631.4,0.0,4321.0,0,0,0,0,0,0,1,1
22863,5200.0,0.0,2851.99,0.0,2825.0,0,1,0,0,0,0,0,1
22864,4179.4,1339.2,1308.45,0.0,2630.0,0,0,0,0,1,0,0,1
22865,27388.57,19580.28,0.0,0.0,7410.0,0,1,0,0,0,0,0,1
22867,2041.1,363.7,1107.48,0.0,4321.0,0,0,0,0,1,0,0,1
22868,6394.0,5090.75,308.39,37.15,6820.0,0,0,0,0,1,0,0,1
22869,3136.0,0.0,1703.1,743.0,5275.093193332244,0,0,0,0,1,0,0,1
22870,5197.9,2019.2,1542.98,0.0,7830.0,0,0,0,0,1,0,0,0
22871,18300.0,13105.6,4319.42,550.38,8411.0,0,0,0,0,1,0,0,1
22872,7290.01,3836.96,1263.98,74.3,2520.0,0,0,0,0,1,0,0,1
22873,10000.0,1853.79,5825.94,0.0,4321.0,0,0,0,0,1,0,0,1
22874,47826.6,31466.7,6556.66,2444.09,8610.0,0,0,0,0,1,0,0,1
22875,1152.6,702.0,48.0,0.0,8720.0,0,0,0,0,1,0,0,1
22876,1392.48,692.88,139.51,0.0,4322.0,0,1,0,0,0,0,0,1
22877,2935.4,1173.6,580.04,364.62,4321.0,0,0,0,0,1,0,0,1
22878,5708.36,2534.16,1252.88,0.0,4669.0,0,1,0,0,0,0,0,0
22879,7250.0,1600.0,3853.91,915.45,3320.0,0,0,0,0,1,0,0,0
22880,13800.0,4536.59,4971.48,0.0,2790.0,0,0,0,0,1,0,0,0
22881,2433.0,921.6,688.5,627.48,4321.0,0,0,0,0,1,0,0,1
22882,22000.0,4665.2,16014.83,0.0,0.0,0,0,0,0,1,0,0,0
22883,2762.0,1720.8,0.0,0.0,4321.0,0,0,0,0,1,0,0,1
22884,7434.92,0.0,5300.16,0.0,4321.0,0,0,0,0,1,0,0,0
22885,12650.0,5077.92,3745.96,0.0,4322.0,0,1,0,0,0,0,0,1
22886,1093.0,325.08,371.07,0.0,8610.0,0,1,0,0,0,0,0,1
22887,4390.17,2465.4,577.31,0.0,4322.0,0,1,0,0,0,0,0,1
22888,2900.0,841.0,991.36,0.0,5275.093193332244,0,0,0,0,1,0,0,0
22889,1950.0,1360.0,0.0,0.0,2100.0,0,0,0,0,1,0,0,1
22890,3734.8,1301.8,620.79,297.2,4321.0,0,0,0,0,1,0,0,1
22891,48600.0,24261.16,9652.8,0.0,1101.0,0,0,0,0,1,0,0,1
22892,3183.0,900.8,848.02,525.84,4321.0,0,0,0,0,1,0,0,1
22893,4283.55,2801.6,273.07,104.58,3220.0,0,0,0,0,1,0,0,1
22894,1024.0,746.4,0.0,0.0,4321.0,0,0,0,0,1,0,0,1
22895,11500.0,2389.0,7697.61,1411.7,7010.0,0,0,0,0,1,0,0,1
22896,7190.34,3429.2,1128.18,0.0,8110.0,0,0,0,0,1,0,0,1
22897,51000.0,24879.5,10465.26,2445.44,1701.0,0,0,0,0,1,0,0,1
22898,1514.25,0.0,609.09,0.0,4321.0,0,0,0,0,1,0,0,1
22899,3900.0,2760.6,0.0,0.0,4321.0,0,0,0,0,1,0,0,1
22900,50138.1,0.0,27471.99,14539.15,4321.0,0,0,0,0,1,0,0,1
22901,2406.0,964.8,333.94,222.9,8610.0,0,0,0,0,1,0,0,0
22902,1404.19,0.0,834.74,371.5,4321.0,0,0,0,0,1,0,0,1
22903,4987.96,167.4,3321.64,0.0,8521.0,0,0,0,0,1,0,0,1
22904,29119.66,20311.15,0.0,0.0,3211.0,0,0,0,0,1,0,0,1
22905,2130.1,0.0,1129.99,0.0,4669.0,0,0,0,0,1,0,0,1
22906,6450.0,1430.0,3392.12,0.0,4321.0,0,0,0,0,1,0,0,0
22907,22196.5,3256.4,9418.04,2848.18,4321.0,0,0,0,0,1,0,0,1
22908,6241.27,4028.8,0.0,0.0,8110.0,0,0,0,0,1,0,0,1
22909,27061.0,4057.2,19705.54,94.3,8522.0,0,0,0,0,1,0,0,1
22910,1094.0,623.5,109.78,0.0,4321.0,0,0,0,0,1,0,0,1
22911,11977.92,2687.2,4725.31,0.0,4321.0,0,0,0,0,1,0,0,1
22912,2310.11,1091.52,366.0,0.0,8610.0,0,1,0,0,0,0,0,1
22913,3304.2,2359.2,0.0,0.0,2100.0,0,0,0,0,1,0,0,1
22914,18000.0,63.0,13990.63,5817.4400000000005,4321.0,0,0,0,0,1,0,0,0
22915,7766.45,2231.0,1859.93,0.0,2100.0,0,0,0,0,1,0,0,1
22916,26346.68,11819.1,10570.4,1671.75,8522.0,0,0,0,0,1,0,0,1
22917,8000.0,6936.0,0.0,0.0,4321.0,0,0,0,0,1,0,0,1
22918,21000.0,5128.0,8971.34,31.81,4321.0,0,0,0,0,1,0,0,1
22919,5720.0,1541.5,3033.77,699.82,4321.0,0,0,0,0,1,0,0,1
22920,2734.0,1287.2,335.06,211.66,8020.0,0,0,0,0,1,0,0,1
22921,1777.9,514.4,464.51,370.71000000000004,4321.0,0,0,0,0,1,0,0,1
22922,35704.74,9445.6,10259.72,5939.429999999999,8610.0,0,0,0,0,1,0,0,1
22923,17833.48,9847.2,3387.44,795.25,3510.0,0,0,0,0,1,0,0,1
22924,19500.0,4800.8,9810.37,0.0,4321.0,0,0,0,0,1,0,0,1
22925,2332.23,350.0,1225.77,0.0,6311.0,0,0,0,0,1,0,0,1
22926,2473.23,1708.0,0.0,0.0,4322.0,0,0,0,0,1,0,0,1
22927,5515.84,55.0,3014.49,146.7,5275.093193332244,0,0,0,0,1,0,0,1
22928,1717.0,514.48,0.0,0.0,1050.0,0,0,0,0,1,0,0,1
22929,5978.9,2572.0,1669.93,0.0,4321.0,0,0,0,0,0,0,1,0
22931,39548.0,15251.55,10643.88,0.0,2824.0,0,0,0,0,1,0,0,0
22932,6379.07,1241.8,2881.04,1272.4,4321.0,0,0,0,0,1,0,0,1
22933,3309.0,1197.6,750.0,0.0,4321.0,0,0,0,0,1,0,0,1
22934,12499.0,2742.0,4882.79,31.81,3320.0,0,0,0,0,1,0,0,0
22935,8519.07,4070.4,1414.33,0.0,5275.093193332244,0,0,0,0,1,0,0,1
22936,2703.01,1868.41,0.02,0.0,5520.0,0,0,0,0,1,0,0,1
22939,1235.0,514.4,136.68,105.83,4322.0,0,0,0,0,1,0,0,1
22940,49250.0,11895.6,27503.51,3773.67,5275.093193332244,0,0,0,0,1,0,0,0
22942,13600.0,2572.0,6948.16,1484.58,4321.0,0,0,0,0,1,0,0,1
22943,4069.0,1026.0,1415.7,0.0,4322.0,0,1,0,0,0,0,0,1
22944,18976.31,11430.0,1239.26,976.56,7010.0,0,0,0,0,1,0,0,1
22945,6766.0,4413.2,219.56,0.0,8710.0,0,0,0,0,1,0,0,1
22946,17000.0,3512.4,7083.69,0.0,4220.0,0,0,0,0,1,0,0,1
22947,4341.0,2618.4,177.1,157.92,0.0,0,0,0,0,1,0,0,1
22948,16200.0,2484.8,10657.32,790.73,4321.0,0,0,0,0,1,0,0,0
22949,10960.0,6871.6,799.6,0.0,8610.0,0,0,0,0,1,0,0,0
22950,50000.0,8822.0,30401.81,1744.61,0.0,0,0,0,0,1,0,0,0
22951,6440.1,3750.0,0.0,0.0,8411.0,0,1,0,0,0,0,0,0
22952,6939.0,2868.0,3349.0,0.0,8413.0,0,1,0,0,0,0,0,1
22953,26555.0,11536.2,6911.32,477.15,8411.0,0,0,0,0,1,0,0,1
22954,6982.35,0.0,5596.48,2226.7,4321.0,0,0,0,0,1,0,0,1
22955,3698.59,1375.6,1016.57,604.39,4321.0,0,0,0,0,1,0,0,1
22956,51453.82,5919.2,31028.37,1356.21,4322.0,0,0,0,0,1,0,0,1
22958,10756.14,1650.0,4832.46,0.0,0.0,0,1,0,0,0,0,0,1
22959,1465.8,0.0,883.26,0.0,8020.0,0,0,0,0,1,0,0,1
22960,9500.0,1632.8,5134.95,0.0,5275.093193332244,0,0,0,0,1,0,0,1
22961,8628.0,5969.0,0.0,0.0,4210.0,0,0,0,0,1,0,0,1
22962,8233.85,5480.8,0.0,0.0,8530.0,0,1,0,0,0,0,0,1
22963,9765.0,5923.5,758.31,0.0,1920.0,0,0,0,0,1,0,0,1
22965,8137.82,3480.0,2190.07,0.0,4321.0,0,0,0,0,0,0,1,1
22966,2839.6,940.4,497.91,0.0,8423.0,0,0,0,0,1,0,0,1
22967,7500.0,2423.9,2841.58,95.43,4321.0,0,0,0,0,1,0,0,1
22968,11400.0,3231.0,4579.19,0.0,4321.0,0,0,0,0,0,0,1,1
22969,14363.75,727.4,11039.28,0.0,4321.0,0,0,0,0,1,0,0,1
22970,5086.8,2105.6,688.4,0.0,4321.0,0,0,0,0,0,0,1,1
22971,1308.67,885.8,0.0,0.0,6420.0,0,0,0,0,1,0,0,1
22972,2189.5,1623.6,0.0,0.0,8110.0,0,0,0,0,1,0,0,1
22973,1974.9,0.0,1266.04,0.0,4321.0,0,0,0,0,1,0,0,1
22974,3058.4,0.0,1528.16,0.0,2630.0,0,0,0,0,1,0,0,0
22975,13749.21,7641.93,1558.15,0.0,1709.0,0,0,0,0,0,0,1,1
22976,9470.38,4688.4,1940.86,0.0,4321.0,0,1,0,0,0,0,0,1
22977,2450.0,1282.4,247.05,0.0,4321.0,0,0,0,0,1,0,0,1
22978,20000.0,8798.08,4001.57,0.0,6619.0,0,0,0,0,1,0,0,1
22979,2815.0,2199.6,0.0,0.0,8610.0,0,0,0,0,1,0,0,1
22980,12306.3,1731.2,6419.3,0.0,4321.0,0,0,0,0,1,0,0,1
22981,1371.8,744.6,121.98,96.12,4321.0,0,0,0,0,1,0,0,1
22982,6698.31,3279.6,1261.06,0.0,8610.0,0,1,0,0,0,0,0,1
22983,27200.0,13250.8,11344.69,704.88,8690.0,0,0,0,0,1,0,0,1
22984,3248.67,2409.0,0.0,0.0,8610.0,0,0,0,0,1,0,0,1
22986,8130.57,5255.2,320.42,0.0,4330.0,0,0,0,0,1,0,0,1
22987,13288.7,3010.72,5596.35,0.0,9499.0,0,0,0,0,1,0,0,1
22989,13400.0,6585.25,3299.97,1017.63,8522.0,0,0,0,0,1,0,0,1
22990,11086.24,2409.6,5363.19,993.24,5275.093193332244,0,0,0,0,1,0,0,0
22991,9149.33,0.0,5741.06,1056.3500000000001,4321.0,0,0,0,0,1,0,0,1
22993,7541.9,1994.4,3019.66,0.0,4322.0,0,0,0,0,1,0,0,1
22994,54000.0,32866.8,5625.62,1088.39,7010.0,0,0,0,0,1,0,0,1
22995,2355.0,1516.8,0.0,0.0,2790.0,0,1,0,0,0,0,0,1
22996,1000.0,614.4,0.0,0.0,7010.0,0,1,0,0,0,0,0,1
22997,19814.2,2567.6,12065.71,0.0,5229.0,0,0,0,0,1,0,0,1
22999,1500.0,582.4,317.73,0.0,4321.0,0,0,0,0,1,0,0,1
23000,11006.9,2573.0,4019.53,0.0,4321.0,0,0,0,0,0,0,1,1
23001,9043.2,0.0,5606.8,0.0,4322.0,0,1,0,0,0,0,0,1
23002,28745.8,7561.6,11468.42,599.75,3290.0,0,0,0,0,1,0,0,1
23003,18260.82,8498.0,4396.39,0.0,6311.0,0,0,0,0,1,0,0,1
23004,4793.6,1204.8,2395.27,0.0,4321.0,0,0,0,0,1,0,0,1
23005,1349.12,329.0,613.44,0.0,4321.0,0,0,0,0,1,0,0,1
23006,5254.44,2340.2,1073.55,0.0,8412.0,0,0,0,0,0,0,1,1
23008,18513.24,3137.2,11170.19,4953.59,4321.0,0,0,0,0,1,0,0,1
23009,37603.63,14780.8,14347.04,8908.5,4321.0,0,0,0,0,1,0,0,1
23010,2154.0,620.9,765.95,0.0,4321.0,0,0,0,0,1,0,0,1
23011,8443.16,822.8,4224.13,0.0,3314.0,0,0,0,0,1,0,0,1
23012,16629.07,9120.0,1861.34,0.0,4322.0,0,0,0,0,1,0,0,1
23013,39500.0,23211.4,4028.75,2449.37,4220.0,0,0,0,0,1,0,0,0
23014,20000.0,6016.8,9874.58,0.0,4321.0,0,0,0,0,1,0,0,1
23015,16234.0,10012.4,3605.69,95.43,0.0,0,0,0,0,1,0,0,0
23017,9200.0,3782.4,3455.69,95.43,0.0,0,0,0,0,1,0,0,0
23018,25966.4,5060.4,10047.53,94.3,4321.0,0,0,0,0,1,0,0,1
23019,2341.38,1345.6,171.48,0.0,6820.0,0,0,0,0,1,0,0,1
23020,4877.75,1880.8,985.78,0.0,4321.0,0,0,0,0,1,0,0,1
23021,3210.92,2492.8,0.0,0.0,4321.0,0,0,0,0,1,0,0,1
23022,28800.0,15781.3,6447.33,0.0,0.0,0,0,0,0,1,0,0,1
23023,17200.0,5892.8,5182.8,0.0,3530.0,0,1,0,0,0,0,0,1
23024,28150.0,2909.2,15703.37,0.0,3530.0,0,0,0,0,1,0,0,1
23026,14985.0,6987.8,4406.46,0.0,6420.0,0,0,0,0,1,0,0,1
23028,1315.98,0.0,682.0,0.0,2100.0,0,1,0,0,0,0,0,1
23029,11489.57,7415.0,222.48,105.83,2100.0,0,0,0,0,1,0,0,1
23030,23875.0,5284.4,19103.94,317.49,4321.0,0,0,0,0,1,0,0,1
23031,9000.0,3250.36,3246.67,0.0,2910.0,0,0,0,0,1,0,0,1
23032,10121.0,2257.5,4411.24,0.0,4322.0,0,1,0,0,0,0,0,1
23033,6995.0,2279.6,2374.72,0.0,3530.0,0,1,0,0,0,0,0,0
23034,21830.9,2515.6,20080.14,0.0,8020.0,0,0,0,0,1,0,0,1
23035,16100.0,9870.4,2872.11,0.0,4322.0,0,0,0,0,1,0,0,1
23036,1074.04,0.0,459.12,0.0,8413.0,0,1,0,0,0,0,0,1
